ecephys_unit_id,time_to_first_spike_fl
950952349,0.118
950952336,0.053
950952323,0.052
950953457,
950952463,
950952432,0.074
950952413,
950952400,0.116
950952241,
950952448,0.036
950952499,0.167
950953497,
950953477,
950954018,0.071
950954004,0.146
950954050,0.137
950954034,0.109
950954134,0.129
950954115,0.098
950954373,0.096
950954195,0.078
950954180,0.109
950954163,0.083
950954520,0.094
950954647,0.094
950954630,0.047
950954793,0.099
950954663,0.084
950954737,0.087
950954823,0.119
950955181,0.089
950954905,0.095
950954886,0.13
950954870,0.09
950954854,0.057
950954838,0.079
950957421,0.096
950957394,
950955195,0.149
950955041,0.095
950955022,
950955004,0.08
950954983,0.117
950954970,
950954954,
950954774,
950957247,
950955245,0.097
950954941,0.076
950954922,
950954721,0.111
950954706,0.058
950954690,0.092
950957382,
950955068,
950955053,0.07
950955308,0.112
950955212,0.088
950955361,0.091
950955374,0.093
950955291,0.099
950955276,
950955399,0.05
950955414,0.062
950955489,0.073
950955543,0.054
950955531,0.089
950955501,0.126
950955556,0.062
950955626,0.079
950955613,0.137
950955716,0.05
950955570,0.064
950955784,0.057
950955770,0.055
950955757,0.047
950955795,0.065
950957270,0.129
950955844,0.039
950955833,0.055
950955808,0.061
950955869,0.064
950955897,0.144
950955924,0.051
950955912,0.103
950956009,0.072
950955974,0.069
950955965,0.046
950955951,
950955940,0.112
950956019,0.129
950956169,0.1
950956100,0.124
950956063,0.084
950956052,0.055
950956043,0.047
950956030,0.057
950956399,0.185
950956216,0.106
950956205,0.102
950956193,0.062
950956148,0.07
950956137,0.064
950956121,0.077
950956111,0.081
950956297,0.083
950956279,0.097
950956259,0.078
950957282,0.056
950956373,0.138
950956248,0.066
950956336,0.089
950957295,0.078
950956423,0.082
950956413,0.109
950956386,0.138
950956462,
950956449,0.075
950956435,0.114
950957333,0.088
950957320,0.069
950957308,
950956577,
950956563,0.091
950956552,
950956541,0.07
950956527,0.097
950956504,0.115
950956493,0.131
950956630,0.062
950956616,0.108
950956604,0.089
950956592,0.116
950956766,0.051
950956738,0.096
950956680,0.077
950956667,0.055
950956656,0.114
950956514,0.045
950956778,0.054
950957408,0.092
950956802,0.055
950956813,0.072
950956835,0.049
950957343,0.108
950956986,0.058
950956911,0.058
950956889,0.068
950956870,0.112
950956824,
950956858,0.083
950956845,0.084
950957020,0.072
950957004,0.106
950956952,0.055
950957053,
950957039,0.065
950916730,0.091
950916755,0.13
950916743,0.042
950916776,0.077
950916789,0.062
950916812,0.11
950916822,0.048
950916845,0.081
950920435,
950916868,0.104
950916856,0.047
950916904,0.148
950916892,0.116
950916916,0.076
950916956,0.093
950916943,0.086
950916968,0.095
950917034,0.04
950916996,0.059
950917047,0.116
950917133,
950917119,0.122
950917085,0.052
950917064,0.124
950917165,0.106
950917149,0.07
950917181,0.086
950917199,0.117
950917242,0.063
950917212,0.041
950917305,0.066
950917288,0.052
950920479,0.06
950917336,0.055
950917392,0.044
950917381,0.082
950917363,0.064
950917349,0.043
950917421,0.049
950920510,0.081
950917479,0.094
950917466,0.063
950917451,0.075
950920490,0.14
950920524,0.078
950917532,0.143
950917492,0.079
950917544,0.097
950917602,0.127
950917586,0.101
950917573,0.076
950917558,0.073
950917616,0.116
950917647,0.039
950917700,0.105
950917687,0.04
950917729,0.067
950917662,0.039
950917768,0.086
950917741,0.089
950917715,0.065
950917782,0.071
950917755,0.051
950917795,0.082
950917823,
950920793,
950917833,
950917859,0.076
950917847,0.089
950917883,0.11
950917872,0.09
950917895,0.046
950917908,0.106
950917919,0.12
950917944,0.046
950918072,0.111
950918117,0.076
950920545,0.117
950918130,0.1
950918096,0.121
950918168,0.105
950918154,0.061
950918182,0.074
950918260,0.085
950918287,0.092
950918351,0.102
950918363,0.127
950918390,0.094
950920564,0.038
950918424,0.068
950918414,0.135
950918464,0.117
950918454,0.111
950918475,0.12
950918517,0.078
950918505,0.065
950920804,
950918495,
950920818,
950918563,
950918550,0.108
950918539,0.113
950918610,0.116
950918598,0.089
950918588,0.051
950918527,0.065
950918574,0.106
950920852,0.082
950920724,0.149
950918660,0.062
950918636,0.072
950920841,
950920585,0.121
950918710,0.076
950918698,0.109
950918685,0.078
950918671,0.097
950918649,
950920904,0.061
950920574,0.137
950918721,0.095
950920864,0.168
950918787,0.112
950918772,0.12
950918761,0.128
950918749,0.082
950918735,0.081
950918899,0.106
950918884,0.08
950918860,0.112
950918847,0.045
950918837,0.115
950918825,
950918803,0.052
950919005,0.117
950918992,
950918980,0.092
950918967,0.108
950918953,0.096
950918941,0.075
950918926,0.105
950918913,0.101
950919070,
950919058,0.124
950918872,0.128
950919045,0.094
950919019,0.089
950919083,0.112
950919124,0.058
950919109,0.069
950919098,0.095
950919151,0.061
950919137,0.147
950919164,0.063
950919242,0.088
950919229,
950919269,0.063
950919256,0.083
950919295,0.089
950919334,
950919321,0.093
950919309,0.089
950919363,0.109
950919348,0.138
950919392,0.167
950919377,0.092
950919419,0.048
950919407,0.076
950919446,0.099
950919434,0.079
950919470,0.141
950919459,0.128
950919498,0.064
950919486,0.072
950919527,0.063
950919515,
950919563,0.078
950919551,0.086
950919540,0.119
950919600,0.165
950919662,0.074
950919588,0.078
950919575,0.067
950919646,0.074
950919633,0.065
950919618,
950919717,0.128
950919675,0.085
950920596,0.082
950919775,0.08
950919763,0.117
950919746,
950919733,0.175
950919802,0.063
950919830,0.061
950919818,0.107
950919902,0.094
950919873,0.136
950919857,0.093
950919946,
950919887,0.111
950920608,0.081
950919931,0.069
950919987,0.129
950919958,0.126
950920739,
950920620,
950919972,
950920877,0.087
950920634,
950920032,0.082
950920019,0.102
950920931,
950920915,
950920660,
950920068,
950920647,
950920178,0.178
950920106,
950920753,
950920671,0.16
950920150,0.07
950920135,0.167
950920765,
950920681,
950920207,0.142
950920192,0.065
950920694,
950920779,
950920237,0.093
950920223,
950920252,0.057
950920278,0.189
950921187,0.106
950921152,0.078
950921135,0.122
950921111,0.051
950921218,0.092
950928797,0.055
950921232,0.066
950921204,0.118
950921321,0.071
950921308,0.056
950921294,0.106
950921260,0.079
950921248,0.058
950921334,0.074
950921422,0.122
950921409,0.079
950921372,0.062
950921536,0.051
950921521,0.107
950921506,0.078
950921490,0.081
950921473,0.096
950921347,0.089
950921609,0.047
950921595,0.116
950921550,0.066
950921446,0.119
950921432,0.121
950921580,0.101
950921698,0.108
950921685,0.077
950921670,0.103
950921653,0.067
950921638,0.078
950921623,0.064
950921757,
950921728,0.057
950921712,0.077
950928826,
950921814,0.041
950921742,
950921782,0.08
950921770,0.116
950921850,0.091
950921838,0.068
950921825,0.083
950921797,
950921926,0.112
950921911,0.096
950921898,0.079
950921884,0.062
950922104,0.1
950922016,0.118
950921951,0.087
950921938,0.096
950929722,0.098
950928838,0.101
950922058,0.077
950922003,0.125
950921990,0.081
950921975,0.082
950921964,0.083
950922131,0.098
950922117,0.095
950922074,0.091
950922199,0.07
950922184,0.079
950928868,0.086
950922170,0.104
950922156,0.081
950922447,0.061
950922297,0.133
950922283,0.07
950922270,0.086
950922243,0.113
950922144,0.063
950922431,0.132
950922417,0.075
950922402,0.085
950922388,0.073
950922372,0.146
950922360,0.09
950922345,0.116
950922321,0.108
950922309,0.092
950922557,0.082
950922488,0.091
950929751,0.109
950928913,0.162
950922649,0.056
950922631,0.09
950922615,0.077
950922601,0.109
950922542,0.073
950922586,0.1
950922572,0.097
950922516,0.086
950922505,0.084
950928956,0.198
950928940,0.054
950928928,0.088
950922733,
950922718,
950922701,0.113
950922531,0.092
950928995,0.118
950928972,0.079
950922872,0.142
950922855,0.08
950922833,
950922817,0.079
950922804,0.097
950922791,0.062
950929010,0.067
950922775,0.057
950922761,0.107
950922747,0.064
950922935,0.084
950922921,0.068
950922910,0.05
950922898,0.105
950922885,
950929024,0.115
950923032,0.087
950923017,0.062
950922976,0.154
950923047,0.067
950923099,0.05
950923065,0.067
950923003,0.061
950922988,0.072
950923169,0.103
950923288,0.101
950923182,0.075
950923249,0.096
950923234,0.063
950923220,0.086
950923353,0.129
950923342,0.066
950923328,0.089
950923316,0.098
950923302,0.103
950923414,0.129
950923399,0.077
950923383,0.077
950923489,0.069
950923447,0.124
950929792,0.084
950923592,0.061
950923576,0.098
950923563,0.072
950923548,0.075
950923534,0.103
950923519,0.101
950923506,0.089
950929051,0.191
950923650,0.068
950923634,0.068
950923618,0.108
950923603,
950923710,0.061
950929065,0.092
950923694,0.108
950923681,0.078
950923665,
950923759,0.084
950923745,0.081
950923734,0.058
950923721,0.071
950923799,0.061
950923785,0.085
950923771,0.086
950923848,0.079
950923835,0.082
950923824,0.094
950923810,0.097
950923931,0.107
950923882,0.084
950923870,0.073
950923917,0.057
950923904,0.079
950923894,0.106
950923986,0.065
950923971,0.101
950923956,0.089
950923942,0.073
950929092,0.077
950929079,0.097
950924043,0.147
950924028,0.033
950924014,0.12
950924098,0.155
950924086,0.099
950924073,0.087
950924058,0.069
950924168,0.076
950924153,0.09
950924138,0.042
950924182,0.12
950924224,0.116
950924209,0.093
950929130,0.122
950929118,0.068
950924315,0.069
950924301,0.103
950924287,0.067
950924273,0.079
950924196,0.08
950929106,0.081
950924239,0.116
950929174,0.089
950929159,0.122
950924427,0.085
950924411,0.107
950924398,0.099
950924384,0.054
950924369,0.078
950924356,0.12
950924493,0.061
950924480,0.088
950924456,0.089
950924441,0.094
950929203,0.068
950929189,0.057
950924558,0.069
950924544,0.099
950924520,0.05
950924594,0.083
950924583,0.065
950924533,0.058
950924507,0.082
950924468,0.125
950929837,0.077
950929246,0.075
950924726,0.055
950924712,0.083
950924643,0.089
950929220,0.106
950924629,0.122
950924608,0.098
950924570,0.088
950924752,0.07
950924739,0.088
950924698,0.06
950924683,0.09
950929852,0.089
950929261,0.06
950924810,0.084
950924839,0.109
950925038,
950925205,0.112
950925191,0.093
950925163,0.107
950925245,0.133
950925260,0.133
950925274,0.093
950925347,0.118
950925333,0.094
950925303,0.132
950925372,
950925360,0.079
950925290,0.088
950925443,0.056
950929302,
950925607,0.081
950925703,0.08
950925773,0.101
950925746,
950925731,
950925845,0.108
950925830,0.05
950925815,0.094
950925789,0.06
950925869,0.14
950925858,0.092
950925923,
950925971,0.087
950925896,0.109
950925961,0.133
950926042,0.185
950926012,
950925999,0.133
950926162,
950926118,0.118
950926100,0.101
950929387,0.117
950926209,0.092
950926187,0.12
950929362,
950926377,0.123
950926363,0.132
950926333,0.093
950930211,
950926504,
950926320,
950926306,0.061
950926293,0.093
950926278,0.111
950926263,0.086
950926249,0.118
950930241,0.104
950930225,0.096
950926479,
950926466,0.142
950926452,
950926623,0.096
950926415,0.109
950926389,0.12
950930271,
950929473,
950929427,
950929414,
950929401,0.089
950926611,
950926598,0.119
950926586,
950926561,
950926547,0.085
950926532,
950926517,0.133
950926350,0.099
950929443,
950926673,0.127
950926492,0.115
950926430,0.114
950926645,0.138
950926634,0.056
950929487,0.116
950926791,0.059
950926750,0.071
950926724,0.089
950926714,0.109
950926699,0.122
950926763,0.102
950926879,0.112
950926864,0.088
950929500,0.081
950926816,
950926969,0.074
950927057,0.093
950927042,0.059
950926997,
950927099,0.05
950927084,0.088
950927155,0.073
950929544,0.089
950927140,0.101
950927126,0.096
950927112,0.115
950927239,
950927213,0.064
950927265,0.089
950927253,0.144
950927328,0.067
950927365,0.089
950927352,0.109
950927541,0.138
950927482,
950927469,
950929627,0.149
950927569,0.062
950927555,
950927607,0.132
950927637,0.074
950927650,0.063
950927665,0.078
950927726,0.148
950927681,0.141
950929657,0.074
950927780,0.088
950927764,0.059
950927830,0.108
950927860,0.067
950927845,0.088
950927918,0.142
950927794,0.062
950927974,0.073
950927933,0.06
950927961,0.156
950927948,0.097
950927874,0.08
950928079,0.085
950928063,0.041
950928047,0.171
950928109,0.137
950928180,0.167
950928165,0.126
950928141,0.158
950928123,0.168
950928239,0.075
950928223,0.152
950928270,0.055
950928360,0.1
950928344,0.142
950928430,0.163
950928459,
950928475,0.147
950929694,0.151
950928508,
950928491,0.153
950928555,
950928599,0.114
950928582,0.113
950930543,
950930527,0.109
950930484,0.078
950930470,0.088
950930603,0.087
950936685,0.085
950930630,0.15
950930588,0.08
950930572,0.072
950930513,0.097
950936066,0.097
950930642,0.081
950930616,0.084
950930730,0.074
950936079,0.086
950930714,0.115
950930700,0.081
950930685,0.072
950930672,
950930657,0.084
950930825,0.112
950930801,0.072
950930784,0.098
950936102,0.104
950936090,0.092
950930772,
950930758,0.068
950930744,0.077
950930883,0.089
950930869,0.091
950930839,0.084
950930988,0.075
950930911,0.087
950930899,0.078
950930957,0.103
950930940,0.058
950936125,0.057
950931033,0.095
950931018,0.058
950931003,0.072
950936112,0.063
950930973,0.047
950931089,0.107
950931075,0.073
950931062,0.072
950930926,0.073
950931047,0.109
950931105,0.094
950931210,0.076
950931197,0.085
950931174,0.081
950931147,0.082
950931131,0.084
950931119,0.078
950936699,0.122
950936136,0.092
950931289,0.074
950931234,
950931223,0.095
950931277,0.062
950931263,0.114
950931248,0.052
950931303,0.087
950931399,0.058
950931365,0.059
950931377,0.069
950931353,0.097
950931328,0.094
950931421,0.093
950931412,0.106
950931388,
950931456,0.084
950931446,0.102
950931436,0.051
950931477,0.102
950931469,0.063
950931538,0.103
950931527,0.105
950931499,0.123
950931488,0.068
950931572,0.077
950931558,0.061
950931583,0.083
950931547,0.094
950931622,0.138
950931608,0.107
950931595,0.06
950931793,0.115
950931782,0.122
950931698,0.074
950931686,0.059
950931661,0.044
950931648,0.082
950931635,0.098
950931771,0.067
950931746,0.07
950931733,0.116
950931711,0.074
950936173,0.149
950936161,0.097
950936149,0.081
950931819,0.165
950931807,0.101
950931851,0.05
950931758,0.123
950936184,0.122
950931863,0.082
950931887,0.07
950931925,0.095
950931912,0.081
950931898,0.085
950931874,0.064
950936218,0.059
950932016,0.175
950932005,0.129
950931994,0.154
950931983,0.052
950931936,0.052
950931970,0.125
950931958,0.059
950931946,0.077
950936197,0.099
950932065,0.061
950936231,0.117
950932054,0.07
950932042,0.078
950932031,0.082
950932161,0.114
950932142,0.1
950932124,0.104
950932111,0.126
950932090,0.09
950932100,0.069
950932075,0.116
950936253,0.096
950932203,0.066
950932193,0.102
950936711,0.074
950936276,0.06
950936241,0.102
950932182,0.097
950932174,0.044
950936300,0.166
950936289,0.079
950936263,0.097
950932250,0.093
950932235,0.123
950932224,0.158
950932213,0.073
950932362,0.067
950936736,0.076
950936723,0.111
950936312,0.032
950932342,0.057
950932329,0.116
950932316,0.056
950932303,0.083
950932290,0.093
950932275,0.066
950932262,0.112
950936334,0.067
950936322,0.072
950932523,0.053
950932454,0.103
950932435,0.063
950932420,0.074
950932409,
950932395,0.052
950932351,0.08
950932383,0.055
950932372,0.048
950936346,0.051
950932534,0.07
950932509,0.072
950932498,0.07
950932487,0.057
950932476,0.101
950932466,0.09
950936359,0.107
950932579,0.103
950932567,0.063
950932556,0.07
950932544,0.096
950936372,0.109
950932606,0.093
950932591,0.103
950932648,0.068
950932637,0.052
950932628,0.103
950932619,0.099
950936748,
950936391,0.159
950936382,
950932803,0.157
950932781,0.085
950936427,
950932866,0.1
950936464,0.131
950936417,0.18
950936404,0.15
950932854,0.07
950932833,0.168
950932793,0.069
950932769,0.125
950932967,0.083
950932911,0.085
950932901,0.109
950936823,0.103
950936451,0.121
950936440,
950932879,0.183
950936491,0.064
950932956,0.149
950932945,0.123
950936760,
950936477,
950932924,0.123
950932843,0.051
950933052,0.08
950933030,0.096
950933014,0.079
950933001,0.093
950932990,
950932979,0.047
950933106,0.113
950936502,0.142
950933091,0.095
950933078,0.12
950933066,0.128
950933144,0.105
950933256,
950933296,0.096
950933410,0.058
950933397,0.072
950933384,0.088
950933359,0.077
950933338,0.089
950933424,0.075
950936770,0.193
950933465,0.048
950933453,0.077
950933440,0.102
950933517,0.065
950933504,0.054
950933584,0.058
950933478,0.061
950933557,0.059
950933545,0.087
950933722,
950933607,
950933595,0.054
950933492,0.051
950936521,0.15
950933686,0.065
950933673,0.048
950933659,0.051
950933644,0.069
950933632,0.056
950933746,0.054
950933733,0.071
950933711,
950933812,
950933801,0.077
950933784,0.053
950933852,0.047
950933949,0.069
950933837,0.063
950933827,0.059
950933773,
950933909,
950933897,
950933887,
950933862,0.055
950934046,0.059
950934006,0.061
950934089,0.104
950933995,0.081
950933984,0.061
950933973,0.088
950933963,0.086
950933936,0.099
950936546,
950934157,0.141
950934080,0.067
950934069,
950934057,0.061
950934034,0.111
950934025,0.075
950934124,0.077
950934101,0.1
950934179,0.086
950934144,0.11
950934133,0.074
950934215,0.112
950934202,0.081
950934262,0.102
950934249,0.085
950934236,0.122
950934227,0.077
950934274,
950934334,0.146
